Date/Time,LV ActivePower (kW),Wind Speed (m/s),Theoretical_Power_Curve (KWh),Wind Direction (°),Deviation
2018-04-01 08:30:00,3602.89111328125,19.4012298583984,3600.0,180.932800292968,2.89111328125
2018-04-01 08:40:00,3603.23803710937,19.3853206634521,3600.0,181.071502685546,3.238037109369998
2018-04-01 08:50:00,3603.53198242187,17.8761405944824,3600.0,177.854202270507,3.531982421869998
2018-04-01 09:00:00,3603.25,17.9142704010009,3600.0,175.761596679687,3.25
2018-04-01 09:10:00,3603.20190429687,17.1095104217529,3600.0,176.582000732421,3.201904296869998
2018-04-01 09:20:00,3603.0439453125,16.1038398742675,3600.0,183.740402221679,3.0439453125
2018-04-01 09:30:00,3596.65307617187,16.399070739746,3600.0,187.100799560546,3.346923828130002
2018-04-01 09:40:00,3593.00708007812,15.5386495590209,3600.0,186.431503295898,6.992919921880002
2018-04-01 09:50:00,3599.17211914062,16.2677707672119,3600.0,188.754592895507,0.8278808593800022
2018-04-01 10:00:00,3578.67700195312,16.1704998016357,3600.0,191.743392944335,21.322998046880002
2018-04-01 10:10:00,3603.30590820312,18.1630001068115,3600.0,195.684692382812,3.305908203119998
2018-04-01 10:20:00,3590.9599609375,17.3017597198486,3600.0,193.400405883789,9.0400390625
2018-04-01 10:30:00,3524.01293945312,14.8662099838256,3600.0,188.46760559082,75.98706054688
2018-04-01 10:40:00,3391.53588867187,13.5414695739746,3600.0,184.41600036621,208.46411132813
2018-04-01 10:50:00,3498.92504882812,15.9769802093505,3600.0,194.44090270996,101.07495117188
2018-04-01 11:00:00,3574.85107421875,14.5447998046875,3600.0,192.327102661132,25.14892578125
2018-04-01 11:10:00,3391.02392578125,14.7850999832153,3600.0,200.21580505371,208.97607421875
2018-04-01 11:20:00,3588.43896484375,16.6474094390869,3600.0,201.900802612304,11.56103515625
2018-04-01 11:30:00,3602.46801757812,17.3130092620849,3600.0,201.004592895507,2.468017578119998
2018-04-01 11:40:00,3603.55200195312,19.0573692321777,3600.0,204.01350402832,3.552001953119998
2018-04-01 11:50:00,3600.64990234375,17.52486038208,3600.0,200.070907592773,0.64990234375
2018-04-01 12:00:00,3601.39111328125,18.3656101226806,3600.0,199.90379333496,1.39111328125
2018-04-01 12:10:00,3603.1240234375,18.6884307861328,3600.0,200.617202758789,3.1240234375
2018-04-01 12:20:00,3603.2099609375,19.1037998199462,3600.0,201.901000976562,3.2099609375
2018-04-01 12:30:00,3602.89306640625,19.049819946289,3600.0,197.83039855957,2.89306640625
2018-04-01 12:40:00,3603.17797851562,18.3962802886962,3600.0,200.727996826171,3.177978515619998
2018-04-01 12:50:00,3603.19799804687,17.1172504425048,3600.0,197.919204711914,3.197998046869998
2018-04-01 13:00:00,3596.93188476562,17.1634502410888,3600.0,201.696792602539,3.068115234380002
2018-04-01 13:10:00,3603.57495117187,16.4668292999267,3600.0,203.456893920898,3.574951171869998
2018-04-01 13:20:00,3603.830078125,16.3654403686523,3600.0,203.891799926757,3.830078125
2018-04-01 13:30:00,3593.52587890625,15.3426904678344,3600.0,204.948196411132,6.47412109375
2018-04-01 13:40:00,3592.69799804687,15.2082395553588,3600.0,210.738800048828,7.302001953130002
2018-04-01 13:50:00,3601.02807617187,15.9734802246093,3600.0,214.783096313476,1.0280761718699978
2018-04-01 14:00:00,3603.52807617187,17.8085002899169,3600.0,217.727996826171,3.528076171869998
2018-04-01 14:10:00,3603.61108398437,17.2424793243408,3600.0,220.067398071289,3.611083984369998
2018-04-01 14:20:00,3603.37890625,18.3580799102783,3600.0,221.857803344726,3.37890625
2018-04-01 14:30:00,3602.78588867187,19.2480106353759,3600.0,221.942199707031,2.785888671869998
2018-04-01 14:40:00,3603.1669921875,18.7347507476806,3600.0,224.602493286132,3.1669921875
2018-04-01 14:50:00,3602.89208984375,18.815990447998,3600.0,221.246200561523,2.89208984375
2018-04-01 15:00:00,3601.0849609375,18.3531398773193,3600.0,223.813598632812,1.0849609375
2018-04-01 15:10:00,3602.88500976562,18.5788993835449,3600.0,224.444595336914,2.885009765619998
2018-04-01 15:20:00,3602.42407226562,16.7439308166503,3600.0,225.615997314453,2.424072265619998
2018-04-01 15:30:00,725.408203125,16.3852806091308,3600.0,227.29490661621,2874.591796875
2018-04-01 15:40:00,0.0,15.8760204315185,3600.0,226.223098754882,3600.0
2018-04-01 15:50:00,0.0,16.5045890808105,3600.0,224.26480102539,3600.0
2018-04-01 16:00:00,0.0,17.3643703460693,3600.0,225.964797973632,3600.0
2018-04-01 16:10:00,0.0,14.4442300796508,3600.0,229.180404663085,3600.0
2018-04-01 16:20:00,0.0,13.4463500976562,3600.0,228.234405517578,3600.0
2018-04-01 16:30:00,0.0,13.3580303192138,3600.0,231.206893920898,3600.0
2018-04-01 16:40:00,2869.67309570312,14.6861295700073,3600.0,229.315307617187,730.32690429688
2018-04-01 16:50:00,3601.30908203125,14.4433803558349,3600.0,227.426300048828,1.30908203125
2018-04-01 17:00:00,3589.27197265625,14.4650201797485,3600.0,226.917999267578,10.72802734375
2018-04-01 17:10:00,3570.51489257812,13.9237003326416,3600.0,227.647796630859,29.485107421880002
2018-04-01 17:20:00,3493.51000976562,13.2844800949096,3600.0,228.720993041992,106.48999023438
2018-04-01 17:30:00,3404.24291992187,12.7837696075439,3594.29257101586,231.723999023437,190.04965109399018
2018-04-01 17:40:00,3470.22290039062,13.1118803024291,3600.0,230.902206420898,129.77709960938
2018-04-01 17:50:00,2972.07299804687,11.2302303314208,3347.81373350516,234.905303955078,375.74073545829015
2018-04-01 18:00:00,2959.88500976562,11.2540702819824,3354.95979599124,237.015502929687,395.07478622561985
2018-04-01 18:10:00,2455.15307617187,11.191439628601,3335.92716595719,240.578994750976,880.77408978532
2018-04-01 18:20:00,0.0,9.82213115692138,2676.45537194235,249.891006469726,2676.45537194235
2018-04-01 18:30:00,0.0,11.4572601318359,3411.07797799103,239.779296875,3411.07797799103
2018-04-01 18:40:00,0.0,11.5135297775268,3425.14552478755,244.600494384765,3425.14552478755
2018-04-01 18:50:00,2216.15600585937,11.5780000686645,3440.50236873559,256.883911132812,1224.3463628762202
2018-04-01 19:00:00,1837.49096679687,11.4266004562377,3403.14859915525,273.896911621093,1565.65763235838
2018-04-01 19:10:00,0.0,9.85277557373046,2697.11146347125,274.032592773437,2697.11146347125
2018-04-01 19:20:00,0.0,8.72174167633056,1966.38684153236,272.279205322265,1966.38684153236
2018-04-01 19:30:00,1042.36694335937,9.35633277893066,2375.7620463826,273.864105224609,1333.3951030232301
2018-04-01 19:40:00,2308.7900390625,9.68728733062744,2581.82366147731,269.441802978515,273.03362241481
2018-04-01 19:50:00,1205.23400878906,8.90260314941406,2081.40246020915,272.301605224609,876.1684514200899
2018-04-01 20:00:00,0.0,9.07522296905517,2192.59291118376,275.924102783203,2192.59291118376
2018-04-01 20:10:00,0.0,8.83721256256103,2039.62409735616,275.919403076171,2039.62409735616
2018-04-01 20:20:00,922.249328613281,8.53102111816406,1847.15743305302,270.323211669921,924.908104439739
2018-04-01 20:30:00,1830.15295410156,8.70174598693847,1953.78014064637,269.716613769531,123.62718654481
2018-04-01 20:40:00,2677.07397460937,10.645770072937,3132.49191586199,277.54409790039,455.41794125262004
2018-04-01 20:50:00,2752.76489257812,10.7882900238037,3192.45772556516,278.799011230468,439.6928329870402
2018-04-01 21:00:00,3066.01806640625,11.2812700271606,3362.96630807759,282.079010009765,296.94824167133993
2018-04-01 21:10:00,2834.43310546875,10.7596797943115,3180.82504854236,274.70181274414,346.39194307361004
2018-04-01 21:20:00,2698.455078125,10.497329711914,3064.51385248942,273.818786621093,366.05877436442006
2018-04-01 21:30:00,2814.28588867187,10.7316102981567,3169.21621377903,267.794189453125,354.9303251071601
2018-04-01 21:40:00,2224.86303710937,9.42581558227539,2421.30099966043,268.123504638671,196.43796255106008
2018-04-01 21:50:00,3347.55200195312,10.96236038208,3258.99013836487,257.670104980468,88.56186358825016
2018-04-01 22:00:00,328.309814453125,10.6878795623779,3150.73932489508,253.145294189453,2822.429510441955
2018-04-01 22:10:00,1085.0810546875,10.0381803512573,2815.61389537411,267.749298095703,1730.5328406866101
2018-04-01 22:20:00,2571.06103515625,9.64600181579589,2551.60505817229,261.482299804687,19.455976983960227
2018-04-01 22:30:00,1338.03295898437,7.35167980194091,1182.50546920646,261.422912597656,155.52748977790998
2018-04-01 22:40:00,1572.22204589843,7.97242593765258,1514.24589297388,261.097686767578,57.97615292454998
2018-04-01 22:50:00,1376.55297851562,7.69625377655029,1361.14989272372,271.077697753906,15.403085791899912
2018-04-01 23:00:00,450.992797851562,5.5507640838623,483.722334792097,261.06689453125,32.72953694053501
2018-04-01 23:10:00,1084.35302734375,7.16897201538085,1093.90386243855,246.346603393554,9.55083509480005
2018-04-01 23:20:00,1147.0,6.93455219268798,986.796590156774,232.318206787109,160.20340984322604
2018-04-01 23:30:00,1179.59704589843,7.25979995727539,1137.36499474383,219.683303833007,42.23205115459996
2018-04-01 23:40:00,1345.0419921875,7.45861482620239,1236.59232379598,226.933898925781,108.44966839151994
2018-04-01 23:50:00,985.552124023437,6.9159870147705,978.61320252346,234.785598754882,6.9389214999770275
2018-04-02 00:00:00,1026.03100585937,7.02584600448608,1027.66626767926,239.996597290039,1.6352618198900473
2018-04-02 00:10:00,493.764007568359,5.62344884872436,505.223233624943,241.827606201171,11.459226056584043
2018-04-02 00:20:00,70.4109725952148,4.58770990371704,240.799314787204,251.31689453125,170.38834219198918
2018-04-02 00:30:00,0.0,4.05370998382568,133.036409019819,278.753387451171,133.036409019819
2018-04-02 00:40:00,0.0,3.73396611213684,82.5834158896005,246.572402954101,82.5834158896005
2018-04-02 00:50:00,0.0,5.13246297836303,369.220531434263,228.74429321289,369.220531434263
2018-04-02 01:00:00,0.0,5.11688804626464,365.242828062776,246.820602416992,365.242828062776
2018-04-02 01:10:00,0.0,6.59464597702026,843.512949564701,191.551193237304,843.512949564701
2018-04-02 01:20:00,0.0,5.48027276992797,463.342872171287,211.203796386718,463.342872171287
2018-04-02 01:30:00,0.0,6.73948287963867,902.902926803949,225.637298583984,902.902926803949
2018-04-02 01:40:00,0.0,7.3136658668518,1163.68299396808,217.477706909179,1163.68299396808
2018-04-02 01:50:00,0.0,7.29004096984863,1152.08965334398,225.601303100585,1152.08965334398
2018-04-02 02:00:00,0.0,8.14353656768798,1613.23418742177,216.976501464843,1613.23418742177
2018-04-02 02:10:00,0.0,7.151123046875,1085.49544921296,233.284103393554,1085.49544921296
2018-04-02 02:20:00,0.0,8.18540287017822,1637.88904030978,240.050003051757,1637.88904030978
2018-04-02 02:30:00,0.0,10.5773496627807,3101.87445311302,255.788192749023,3101.87445311302
2018-04-02 02:40:00,0.0,10.0206403732299,2804.8689738443,247.590301513671,2804.8689738443
2018-04-02 02:50:00,0.0,10.0061998367309,2795.95086388367,238.077804565429,2795.95086388367
2018-04-02 03:00:00,0.0,10.6279296875,3124.62483452614,237.337203979492,3124.62483452614
2018-04-02 03:10:00,0.0,11.3077602386474,3370.61488803712,236.168106079101,3370.61488803712
2018-04-02 03:20:00,0.0,11.3035297393798,3369.40322753335,239.716400146484,3369.40322753335
2018-04-02 03:30:00,0.0,12.0701704025268,3532.44244994643,251.964706420898,3532.44244994643
2018-04-02 03:40:00,0.0,12.9765195846557,3597.8656023587,254.80940246582,3597.8656023587
2018-04-02 03:50:00,0.0,11.4111204147338,3399.0734964126,259.036102294921,3399.0734964126
2018-04-02 04:00:00,0.0,10.9056596755981,3238.10644368212,262.275207519531,3238.10644368212
2018-04-02 04:10:00,0.0,12.1598596572875,3544.64931227485,269.157012939453,3544.64931227485
2018-04-02 04:20:00,0.0,11.0290803909301,3282.61301667021,265.382202148437,3282.61301667021
2018-04-02 04:30:00,0.0,8.9585256576538,2117.28914124537,257.481811523437,2117.28914124537
2018-04-02 04:40:00,0.0,9.38254261016845,2392.93134614012,257.423797607421,2392.93134614012
2018-04-02 04:50:00,0.0,8.95775508880615,2116.79371845834,257.595611572265,2116.79371845834
2018-04-02 05:00:00,0.0,8.09333610534667,1583.89090797392,253.874298095703,1583.89090797392
2018-04-02 05:10:00,0.0,7.53877782821655,1277.98147240247,266.345611572265,1277.98147240247
2018-04-02 05:20:00,0.0,7.23792505264282,1126.79380452062,262.742889404296,1126.79380452062
2018-04-02 05:30:00,0.0,8.103759765625,1589.96371377189,0.0,1589.96371377189
2018-04-02 05:40:00,27.903730392456,7.37771892547607,1195.51975051606,0.0,1167.616020123604
2018-04-02 05:50:00,783.461120605468,6.34297800064086,745.926634316371,260.811309814453,37.534486289097
2018-04-02 06:00:00,998.623291015625,7.1333680152893,1077.17370691928,270.713500976562,78.550415903655
2018-04-02 06:10:00,789.438171386718,6.43989515304565,782.679985365204,269.366607666015,6.758186021514007
2018-04-02 06:20:00,316.893096923828,6.24282217025756,709.015675836435,272.866485595703,392.12257891260697
2018-04-02 06:30:00,832.778076171875,6.62415981292724,855.419919307034,267.010009765625,22.64184313515898
2018-04-02 06:40:00,564.345520019531,5.67581510543823,521.027171488565,256.161804199218,43.31834853096598
2018-04-02 06:50:00,496.251007080078,5.53723096847534,479.774090381047,252.490493774414,16.476916699030994
2018-04-02 07:00:00,685.800415039062,6.13702917098999,671.198039605515,247.709701538085,14.602375433547081
2018-04-02 07:10:00,731.902282714843,6.23344898223876,705.616616885472,256.929992675781,26.28566582937094
2018-04-02 07:20:00,688.22509765625,6.04819393157958,640.366904623393,263.806488037109,47.858193032857
2018-04-02 07:30:00,563.710083007812,5.75112295150756,544.225314116112,263.496002197265,19.484768891700014
2018-04-02 07:40:00,246.755294799804,5.92242908477783,599.129942544237,261.679504394531,352.374647744433
2018-04-02 07:50:00,505.863311767578,5.72216510772705,535.238629891297,263.219787597656,29.375318123719012
2018-04-02 08:00:00,531.872009277343,5.63442611694335,508.514180544093,268.937591552734,23.35782873324996
2018-04-02 08:10:00,168.893402099609,4.90412378311157,312.790608817396,264.542297363281,143.897206717787
2018-04-02 08:20:00,0.0,5.03510093688964,344.669785369896,280.25210571289,344.669785369896
2018-04-02 08:30:00,0.0,5.77938318252563,553.076378539283,272.356292724609,553.076378539283
2018-04-02 08:40:00,0.0,4.91876411437988,316.290558110759,278.803497314453,316.290558110759
2018-04-02 08:50:00,0.0,4.12414121627807,146.398049928773,266.222686767578,146.398049928773
2018-04-02 09:00:00,0.0,4.1869740486145,158.518691171383,250.772994995117,158.518691171383
2018-04-02 09:10:00,0.0,4.14972209930419,151.309371879846,251.976593017578,151.309371879846
2018-04-02 09:20:00,0.0,5.02637720108032,342.506139777807,267.334411621093,342.506139777807
2018-04-02 09:30:00,0.0,4.64017009735107,252.273098213173,268.477111816406,252.273098213173
2018-04-02 09:40:00,0.0,5.02803182601928,342.916066872087,272.709014892578,342.916066872087
2018-04-02 09:50:00,0.0,4.94401979446411,322.365272646741,270.609405517578,322.365272646741
2018-04-02 10:00:00,0.0,3.99721193313598,127.465313027456,279.575592041015,127.465313027456
2018-04-02 10:10:00,0.0,4.9915919303894,333.936699764893,263.230407714843,333.936699764893
2018-04-02 10:20:00,0.0,4.57224321365356,237.44973205292,277.229309082031,237.44973205292
2018-04-02 10:30:00,0.0,4.37637186050415,196.280247164021,272.2578125,196.280247164021
2018-04-02 10:40:00,0.0,4.11501312255859,144.653157332988,280.049102783203,144.653157332988
2018-04-02 10:50:00,0.0,5.04616403579711,347.422079870891,270.136810302734,347.422079870891
2018-04-02 11:00:00,0.0,3.91592001914978,112.42219913114,283.852386474609,112.42219913114
2018-04-02 11:10:00,0.0,4.25173282623291,171.217436515003,274.77099609375,171.217436515003
2018-04-02 11:20:00,0.0,4.13131523132324,147.772212104265,291.916900634765,147.772212104265
2018-04-02 11:30:00,0.0,5.21635389328002,390.983363373676,270.155609130859,390.983363373676
2018-04-02 11:40:00,0.0,5.56280517578125,487.249699339986,268.334594726562,487.249699339986
2018-04-02 11:50:00,0.0,4.94529485702514,322.673212595046,289.045288085937,322.673212595046
2018-04-02 12:00:00,0.0,4.78285598754882,284.391711910521,287.574401855468,284.391711910521
2018-04-02 12:10:00,160.827606201171,5.0889868736267,358.165394399804,277.745300292968,197.33778819863298
2018-04-02 12:20:00,165.462799072265,4.77291917800903,282.110464738109,272.990814208984,116.64766566584399
2018-04-02 12:30:00,961.088989257812,7.19647216796875,1106.94318372604,265.404693603515,145.8541944682279
2018-04-02 12:40:00,482.786590576171,5.18190097808837,381.976101891918,275.482696533203,100.81048868425302
2018-04-02 12:50:00,552.115783691406,5.77552700042724,551.863894175774,288.324493408203,0.25188951563200135
2018-04-02 13:00:00,86.8192672729492,5.74285697937011,541.651557596719,294.119384765625,454.8322903237698
2018-04-02 13:10:00,0.0,5.54650497436523,482.477907478363,293.397705078125,482.477907478363
2018-04-02 13:20:00,0.0,4.29606008529663,180.035034053748,276.317810058593,180.035034053748
2018-04-02 13:30:00,416.579315185546,5.39810419082641,440.15973324596,270.382385253906,23.58041806041399
2018-04-02 13:40:00,449.884399414062,5.26465511322021,403.777108568428,275.635009765625,46.107290845634
2018-04-02 13:50:00,551.196411132812,5.70911598205566,531.216216997532,263.290496826171,19.980194135280044
2018-04-02 14:00:00,885.474487304687,6.89844799041748,970.92123470347,261.681884765625,85.44674739878292
2018-04-02 14:10:00,1009.34997558593,7.16474199295043,1091.9072736356,271.121887207031,82.55729804966995
2018-04-02 14:20:00,596.476928710937,6.04904890060424,640.659611444727,282.638488769531,44.18268273378999
2018-04-02 14:30:00,787.890319824218,6.4411277770996,783.154042886007,272.421691894531,4.736276938210949
2018-04-02 14:40:00,727.216186523437,6.42190980911254,775.781937924538,274.450500488281,48.56575140110101
2018-04-02 14:50:00,398.422393798828,5.31435298919677,417.146529647402,269.111511230468,18.724135848574008
2018-04-02 15:00:00,408.217498779296,5.4087381362915,443.125877871001,258.999389648437,34.908379091705
2018-04-02 15:10:00,593.914306640625,6.2344741821289,705.987932069859,247.443801879882,112.07362542923397
2018-04-02 15:20:00,558.566528320312,5.93125200271606,602.040212814529,236.818206787109,43.47368449421697
2018-04-02 15:30:00,234.322692871093,4.58811092376708,240.886362025273,241.100296020507,6.5636691541799905
2018-04-02 15:40:00,544.252319335937,5.759202003479,546.747474779069,242.150695800781,2.495155443131921
2018-04-02 15:50:00,296.925598144531,4.96548318862915,327.565020610324,245.18179321289,30.63942246579296
2018-04-02 16:00:00,226.628204345703,4.56662321090698,236.236320464485,237.091796875,9.608116118781993
2018-04-02 16:10:00,153.783401489257,4.14459180831909,150.321855296067,235.448593139648,3.4615461931899745
2018-04-02 16:20:00,318.77099609375,5.23741006851196,396.536601806487,231.113006591796,77.765605712737
2018-04-02 16:30:00,455.784790039062,5.87693119049072,584.252216316049,226.879501342773,128.46742627698706
2018-04-02 16:40:00,520.473388671875,5.97072601318359,615.162020039398,225.936401367187,94.68863136752304
2018-04-02 16:50:00,623.443786621093,6.42720699310302,777.80991769445,221.005294799804,154.366131073357
2018-04-02 17:00:00,767.420288085937,6.74601984024047,905.640681788525,219.457794189453,138.2203937025879
2018-04-02 17:10:00,830.504699707031,7.10159301757812,1062.38554961329,207.987594604492,231.88084990625907
2018-04-02 17:20:00,1028.68505859375,7.50655221939086,1261.36197713986,204.985397338867,232.67691854611007
2018-04-02 17:30:00,862.720703125,7.13631105422973,1078.55018946837,201.716796875,215.82948634337004
2018-04-02 17:40:00,838.655212402343,6.94801998138427,992.759869501432,203.257507324218,154.10465709908908
2018-04-02 17:50:00,795.866821289062,6.8146800994873,934.701149619506,206.92430114746,138.834328330444
2018-04-02 18:00:00,741.378479003906,6.57181787490844,834.370861755136,213.322204589843,92.99238275123002
2018-04-02 18:10:00,660.188781738281,6.4970359802246,804.831976203746,216.821502685546,144.64319446546494
2018-04-02 18:20:00,643.666870117187,6.18574476242065,688.463400136669,226.23469543457,44.79653001948191
2018-04-02 18:30:00,570.294189453125,5.94990301132202,608.219447585788,229.285095214843,37.925258132662975
2018-04-02 18:40:00,493.85708618164,5.77460098266601,551.57295331117,230.53269958496,57.715867129529954
2018-04-02 18:50:00,661.789123535156,6.24750995635986,710.719178359107,231.032592773437,48.93005482395097
2018-04-02 19:00:00,595.812194824218,6.06027221679687,644.509263818614,235.472900390625,48.69706899439609
2018-04-02 19:10:00,590.518981933593,6.12443590164184,666.776125748073,238.671096801757,76.25714381448006
2018-04-02 19:20:00,499.198791503906,5.82402896881103,567.223942389977,236.647994995117,68.02515088607095
2018-04-02 19:30:00,750.584289550781,6.59224319458007,842.547924299792,234.423706054687,91.96363474901102
2018-04-02 19:40:00,767.408630371093,6.62269306182861,854.825841361177,238.222503662109,87.41721099008407
2018-04-02 19:50:00,1118.60900878906,7.3861060142517,1199.73277055774,236.878295898437,81.12376176867997
2018-04-02 20:00:00,1254.20104980468,7.70970296859741,1368.39828370101,239.326293945312,114.19723389633009
2018-04-02 20:10:00,1228.11303710937,7.4586329460144,1236.60163392171,239.212005615234,8.488596812339892
2018-04-02 20:20:00,1200.41296386718,7.41029405593872,1211.94122636232,248.714904785156,11.528262495140098
2018-04-02 20:30:00,1279.32202148437,7.63519191741943,1328.52395906614,256.772491455078,49.201937581769926
2018-04-02 20:40:00,1055.68005371093,7.21799612045288,1117.22086427892,256.196411132812,61.54081056799009
2018-04-02 20:50:00,911.528686523437,6.93936014175415,988.922866730821,254.888702392578,77.39418020738401
2018-04-02 21:00:00,866.723327636718,6.86161184310913,954.888978724187,253.029693603515,88.16565108746909
2018-04-02 21:10:00,904.117492675781,6.76045513153076,911.704129334998,253.176696777343,7.5866366592169925
2018-04-02 21:20:00,806.031372070312,6.49631118774414,804.548732614646,252.948593139648,1.4826394556660034
2018-04-02 21:30:00,1072.49499511718,7.18919515609741,1103.48275158779,251.899597167968,30.987756470610066
2018-04-02 21:40:00,1247.90905761718,7.59715795516967,1308.44111216849,254.078399658203,60.53205455131001
2018-04-02 21:50:00,1135.89099121093,7.35830307006835,1185.80636537663,252.051498413085,49.91537416570009
2018-04-02 22:00:00,1128.68298339843,7.43664503097534,1225.3406942189,252.758895874023,96.6577108204699
2018-04-02 22:10:00,1139.53198242187,7.39049291610717,1201.94054076886,253.89729309082,62.40855834699005
2018-04-02 22:20:00,1167.14099121093,7.41422796249389,1213.93501472758,256.764587402343,46.794023516649986
2018-04-02 22:30:00,1195.52905273437,7.4513611793518,1232.86934411684,261.169494628906,37.340291382470014
2018-04-02 22:40:00,1357.54602050781,7.90522098541259,1476.19673478137,272.463592529296,118.65071427355997
2018-04-02 22:50:00,1478.59594726562,8.17760753631591,1633.28603178454,284.726196289062,154.69008451892
2018-04-02 23:00:00,1236.35095214843,7.58693313598632,1303.07403498951,285.686309814453,66.72308284107999
2018-04-02 23:10:00,872.523986816406,6.77305889129638,917.018330626713,290.243988037109,44.49434381030699
